DateTime,AddedIPs,RemovedIPs
1582042356,7,5
1582044261,17,9
1582046194,10,3
1582048118,10,12
1582050020,8,10
1582051958,4,9
1582053881,7,6
1582055819,7,1
1582057698,5,5
1582059889,9,4
1582061785,15,5
1582064069,14,2
1582065891,13,3
1582067782,52,6
1582069738,24,2
1582071613,15,4
1582073562,9,0
1582075485,16,0
1582077393,17,0
1582079291,18,0
1582081523,15,4
1582083396,10,3
1582085328,12,5
1582087222,11,15
1582089160,14,15
1582091059,20,10
1582092978,16,16
1582094916,23,10
1582096814,29,9
1582098739,21,12
1582100671,18,13
1582102578,20,14
1582104530,13,10
1582106543,13,10
1582108574,11,11
1582110525,27,7
1582112426,19,6
1582114351,29,10
1582116272,25,8
1582118177,17,10
1582120097,16,10
1582122037,6,12
1582123940,3,0
1582125861,10,3
1582127786,13,4
1582129698,9,4
1582132600,15,6
1582134506,10,5
1582136428,7,5
1582138337,12,1
1582140259,5,4
1582142194,0,5
1582144093,4,3
1582146198,2,0
1582148174,2,5
1582150138,1,4
1582152012,1,2
1582154003,15,20
1582155861,6,18
1582157793,4,14
1582159715,3,7
1582161620,4,12
1582163568,1,7
1582165478,1,13
1582167377,2,20
1582169315,16,13
1582171550,17,23
1582173374,19,21
1582175308,28,20
1582177234,22,26
1582179138,15,18
1582181076,16,28
1582182978,11,28
1582185146,17,23
1582187058,16,22
1582188994,15,19
1582190902,9,9
1582193158,12,7
1582194977,10,4
1582196912,22,25
1582198842,21,17
1582200744,16,15
1582202682,21,21
1582204646,17,14
1582206500,16,6
1582208435,13,8
1582210332,8,5
1582212279,3,8
1582214194,0,11
1582216102,1,13
1582218214,3,10
1582220188,0,12
1582222130,5,10
1582224023,0,12
1582225964,2,10
1582227873,1,1
1582229782,1,3
1582231721,1,3
1582233624,2,1
1582235554,2,1
1582237475,2,1
1582239375,2,3
1582241296,14,14
1582243498,9,5
1582245427,6,1
1582247318,10,1
1582249222,9,2
1582251152,3,2
1582253063,6,2
1582254985,8,12
1582256919,4,4
1582258817,6,26
1582260752,1,34
1582262684,5,21
1582264578,9,22
1582266855,8,26
1582268803,2,19
1582270823,7,19
1582272753,9,14
1582274671,8,10
1582276652,12,10
1582278545,4,15
1582280430,4,10
1582282367,7,10
1582284264,23,46
1582286195,11,31
1582288132,10,26
1582290367,7,24
1582292196,10,18
1582294112,9,24
1582296025,6,10
1582297982,8,9
1582299878,11,3
1582301798,10,1
1582303731,9,3
1582305617,6,3
1582307555,6,5
1582309478,5,2
1582311404,6,2
1582313302,7,2
1582315530,4,1
1582317395,3,2
1582320293,1,7
1582322222,7,0
1582324102,6,1
1582326177,3,5
1582328185,3,30
1582330114,3,8
1582332017,5,12
1582333950,1,13
1582335877,1,12
1582337783,1,6
1582339712,0,12
1582341619,49,11
1582343548,37,10
1582345472,9,9
1582347377,16,4
1582349294,11,7
1582351350,10,11
1582353170,18,3
1582355007,19,3
1582356993,21,5
1582358901,9,7
1582360878,11,6
1582363006,7,15
1582364905,9,3
1582366832,12,5
1582368737,17,6
1582370660,8,23
1582372591,6,12
1582374506,7,8
1582376665,6,7
1582378614,6,8
1582380508,5,6
1582382426,4,4
1582384344,3,5
1582386273,4,11
1582388208,6,11
1582390102,4,7
1582392030,7,4
1582393956,4,3
1582395887,5,2
1582397790,41,2
1582399696,32,13
1582401825,31,3
1582403774,28,3
1582405724,20,0
1582407657,28,4
1582409544,30,4
1582411477,28,4
1582413384,19,6
1582415329,17,2
1582417224,11,3
1582419136,7,5
1582421100,15,0
1582423014,16,1
1582424898,8,0
1582427163,14,4
1582429044,18,25
1582430929,13,4
1582432821,14,2
1582434757,13,6
1582436660,22,5
1582438587,3,1
1582440520,2,2
1582442432,12,9
1582444342,12,6
1582446274,11,6
1582448202,28,7
1582450097,25,1
1582452306,19,10
1582454196,17,4
1582456111,13,12
