DateTime,AddedIPs,RemovedIPs
1581696509,45,24
1581698416,32,65
1581700339,30,44
1581702268,25,45
1581704202,38,26
1581706096,32,20
1581708029,37,29
1581709932,38,24
1581711875,78,28
1581713788,84,31
1581715693,84,22
1581717765,80,26
1581719773,70,23
1581721744,79,26
1581723615,65,27
1581725797,93,34
1581727694,80,28
1581729627,84,24
1581731531,75,26
1581733452,71,14
1581735386,64,28
1581737293,57,16
1581740181,94,42
1581742129,85,28
1581744020,69,31
1581745934,85,31
1581747873,77,24
1581749781,74,32
1581751959,79,31
1581753918,66,36
1581755794,74,47
1581757712,91,20
1581759874,84,43
1581761800,68,38
1581763744,110,26
1581765622,67,42
1581767555,59,39
1581769475,81,34
1581771382,61,40
1581773300,67,25
1581775481,79,48
1581777391,55,54
1581779322,59,44
1581781245,58,47
1581783192,60,38
1581785064,64,23
1581786984,76,21
1581788919,54,22
1581790848,86,40
1581792750,79,23
1581794696,68,41
1581796598,62,37
1581798505,48,69
1581800730,61,80
1581802854,88,79
1581804986,71,81
1581806902,56,58
1581808817,63,60
1581810747,65,62
1581812674,76,74
1581814585,50,83
1581816497,86,66
1581818695,113,84
1581820597,57,69
1581822517,50,55
1581824443,56,50
1581826346,72,70
1581828319,81,75
1581830186,68,70
1581832102,65,69
1581834029,57,67
1581835944,62,68
1581837872,58,73
1581839788,69,60
1581841696,59,81
1581843867,73,80
1581845775,41,75
1581847717,24,67
1581849620,39,88
1581851543,41,71
1581853484,22,56
1581855383,20,62
1581857561,37,80
1581859470,25,67
1581861386,29,70
1581863293,45,58
1581865381,52,53
1581867373,45,68
1581869322,38,61
1581871220,28,62
1581873137,36,85
1581875072,52,46
1581876974,36,87
1581878895,45,68
1581880827,35,76
1581882730,42,75
1581884665,43,55
1581886588,29,59
1581888491,42,66
1581891379,79,122
1581893298,37,53
1581895232,19,62
1581897132,52,73
1581899060,32,74
1581901008,31,65
1581902908,38,91
1581904958,34,97
1581906779,32,65
1581908700,50,55
1581910579,41,55
1581912506,44,68
1581914421,45,84
1581916334,29,80
1581918299,48,84
1581920226,30,67
1581922103,42,75
1581924032,19,70
1581925961,21,77
1581927856,21,71
1581929792,24,73
1581931693,39,55
1581933758,40,30
1581935774,29,38
1581937725,43,45
1581939616,37,24
1581941543,33,32
1581943466,45,35
1581945386,34,18
1581947570,50,42
1581949456,34,40
1581951392,41,50
1581953295,37,51
1581956419,49,59
1581958336,44,34
1581960280,29,44
1581962186,20,47
1581964094,11,35
1581966296,22,54
1581968193,25,39
1581970094,33,52
1581972016,26,27
1581974210,38,47
1581976104,32,49
1581978051,12,56
1581979941,22,30
1581981858,17,24
1581983830,16,65
1581985720,19,36
1581987813,43,40
1581989801,33,50
1581991966,39,37
1581993855,25,54
1581995783,26,45
1581997733,26,46
1581999615,24,51
1582001532,24,40
1582003482,22,45
1582005374,44,49
1582007297,42,36
1582009419,20,50
1582011396,20,35
1582013331,31,31
1582015220,25,38
1582017163,22,46
1582019057,29,51
1582020992,23,56
1582022918,18,58
1582024812,18,62
1582026768,33,59
1582028686,36,67
1582030573,46,60
1582032492,23,76
1582034681,25,91
1582036623,47,78
1582038515,25,71
1582040416,82,86
1582042352,18,86
1582044256,69,52
1582046191,32,31
1582048114,69,17
1582050016,27,11
1582051953,21,13
1582053878,23,26
1582055778,40,33
1582057694,75,30
1582059774,44,24
1582061772,74,41
1582064054,82,20
1582065886,33,19
1582067779,76,18
1582069734,27,14
1582071610,30,19
1582073528,31,38
1582075482,26,33
1582077369,29,34
1582079288,29,26
1582081386,55,31
1582083392,36,21
1582085324,49,27
1582087217,54,19
1582089148,37,23
1582091054,47,36
1582092974,47,39
1582094913,38,27
1582096810,8,15
1582098733,14,24
1582100667,13,29
1582102573,23,25
1582104526,26,26
1582106438,30,22
1582108334,23,20
1582110220,28,26
1582112184,11,25
1582114110,37,38
1582116014,53,43
1582117940,46,33
1582119871,67,25
1582121773,53,30
1582123696,79,46
1582125624,70,66
1582127532,60,20
1582129455,34,43
1582131406,49,48
1582133293,64,40
1582135347,46,63
1582137157,57,22
1582139097,41,22
1582141240,51,26
1582143139,105,64
1582145072,56,44
1582146990,49,70
1582149152,43,38
1582151180,84,82
1582152991,31,38
1582154893,32,72
1582158012,87,40
1582159951,35,33
1582161869,35,24
1582163776,36,28
1582165983,61,33
1582168006,38,44
1582170033,46,34
1582171939,38,53
1582173875,31,57
1582175790,66,35
1582177940,37,54
1582179875,69,39
1582181809,42,35
1582183734,19,6
1582185870,29,16
1582187776,35,12
1582189712,60,20
1582191620,39,29
1582193827,68,30
1582195701,33,32
1582197639,56,17
1582199545,57,23
1582201464,26,42
1582203396,33,43
1582205299,34,49
1582208179,41,90
1582210104,18,79
1582212057,22,77
1582213938,23,69
1582215858,30,31
1582217796,38,44
1582219699,26,68
1582221881,38,44
1582223776,45,65
1582225959,54,42
1582227855,72,49
1582229776,80,101
1582231716,95,53
1582233618,70,44
1582235549,60,38
1582237469,78,68
1582239371,62,42
1582241292,64,29
1582243442,64,56
1582245422,90,36
1582247309,52,32
1582249217,64,31
1582251148,44,34
1582253058,45,49
1582254978,39,57
1582256915,32,60
1582258813,35,29
1582260747,51,36
1582262680,51,74
1582264574,61,37
1582266828,68,80
1582268796,31,38
1582270815,55,26
1582272749,55,31
1582274653,35,27
1582276635,28,57
1582278540,42,37
1582280424,59,51
1582282343,58,37
1582284260,36,64
1582286191,20,72
1582288127,45,27
1582290356,51,35
1582292191,35,24
1582294108,22,2
1582296021,36,36
1582297979,49,36
1582299872,32,18
1582301775,60,28
1582303717,53,34
1582305613,30,32
1582307551,58,30
1582309474,61,43
1582311395,69,24
1582313297,55,24
1582315520,99,59
1582317391,75,59
1582320271,128,65
1582322199,86,29
1582324097,79,39
1582327217,139,59
1582329132,79,44
1582331084,71,49
1582332976,51,35
1582334892,38,36
1582336944,63,41
1582338755,43,28
1582340907,49,34
1582342821,45,25
1582344752,38,25
1582346663,48,44
1582348578,66,39
1582350532,47,53
1582352441,51,47
1582354336,53,50
1582356268,99,40
1582358177,90,60
1582360094,70,45
1582363003,147,64
1582364902,87,61
1582366829,89,56
1582368735,69,57
1582370657,67,34
1582372589,86,23
1582374504,96,33
1582376657,90,44
1582378612,68,34
1582380507,82,21
1582382425,56,36
1582384343,41,46
1582386271,72,37
1582388206,60,63
1582390100,59,61
1582392028,45,28
1582393954,56,51
1582395885,43,56
1582397788,42,51
1582399695,35,37
1582401805,47,76
1582403772,74,99
1582405722,62,62
1582407655,59,84
1582409541,53,72
1582411475,62,78
1582413381,64,75
1582415327,63,79
1582417221,70,58
1582419133,61,59
1582421076,36,35
1582422981,47,56
1582424895,40,39
1582427155,52,41
1582429040,61,40
1582430926,58,30
1582432818,53,46
1582434755,35,58
1582436658,55,40
1582438584,49,39
1582440518,54,41
1582442427,52,64
1582444339,61,73
1582446271,34,60
1582448200,63,99
1582450095,61,75
1582452302,59,93
1582454194,80,78
1582456108,52,70
