DateTime,AddedIPs,RemovedIPs
1582223078,2,3
1582224984,0,4
1582226924,2,5
1582228970,1,7
1582230990,1,4
1582232899,3,1
1582234813,4,0
1582236750,0,2
1582238679,0,3
1582240575,0,2
1582242513,2,2
1582244434,1,4
1582246335,1,2
1582248272,0,3
1582250174,1,2
1582252087,1,3
1582254127,1,2
1582255934,0,2
1582257772,2,3
1582259770,1,1
1582261952,1,2
1582263898,2,3
1582265807,2,4
1582267716,0,1
1582269617,1,2
1582273477,2,2
1582275372,1,3
1582277298,1,0
1582279398,0,1
1582281392,1,0
1582283303,0,2
1582285213,3,5
1582287161,2,2
1582289057,2,2
1582291028,2,1
1582292930,2,2
1582294814,2,0
1582296730,2,0
1582298671,0,1
1582300569,0,2
1582302492,1,1
1582304559,4,0
1582306586,0,1
1582308512,2,0
1582310414,3,2
1582312349,1,2
1582314255,1,1
1582316175,1,1
1582318124,1,3
1582320987,0,3
1582322905,3,2
1582324838,1,0
1582326751,4,0
1582328655,4,2
1582330573,0,1
1582332510,2,1
1582334413,2,0
1582336331,1,1
1582338269,0,1
1582342094,2,1
1582344196,2,2
1582346206,1,1
1582348105,1,2
1582350014,1,1
1582351992,1,3
1582353855,1,0
1582355775,3,1
1582359622,1,1
1582361529,0,2
1582363453,3,1
1582365371,2,0
1582367292,2,1
1582369455,3,0
1582371387,3,2
1582373309,2,2
1582375212,0,2
1582377135,7,1
1582379068,2,3
1582380969,2,1
1582382893,3,3
1582384822,1,1
1582386747,5,0
1582388649,2,0
1582390582,2,5
1582392490,0,1
1582395378,5,2
1582397293,3,3
1582399222,6,0
1582401128,2,2
1582403050,1,1
1582404984,4,1
1582406891,5,0
1582408880,0,3
1582410750,1,1
1582412768,0,1
1582414587,1,3
1582416495,1,1
1582418414,3,2
1582420349,2,1
1582422256,1,0
1582424172,2,1
1582426109,1,0
1582428013,0,2
1582429955,1,0
1582431863,2,2
1582433768,0,1
1582435687,3,1
1582438578,2,1
1582440512,1,3
1582442419,1,1
1582444331,2,0
1582446266,0,1
1582448171,1,0
1582450089,2,4
1582452196,2,2
1582456102,0,3
