DateTime,AddedIPs,RemovedIPs
1582262680,3,2
1582264574,1,2
1582266829,1,2
1582268797,3,6
1582270816,3,6
1582272750,4,4
1582274654,1,11
1582276636,2,3
1582278541,2,5
1582280425,1,2
1582282344,3,5
1582284260,1,1
1582286191,8,1
1582288127,10,1
1582290357,3,5
1582292191,3,1
1582294109,1,2
1582296021,8,2
1582297979,3,4
1582299873,3,3
1582301776,3,2
1582303718,8,4
1582305613,8,1
1582307551,7,1
1582309474,7,4
1582311395,8,6
1582313298,1,3
1582315521,3,4
1582317391,2,13
1582320272,4,11
1582322199,2,3
1582324097,12,3
1582326099,2,5
1582327934,11,4
1582329797,4,2
1582331789,13,1
1582333704,4,6
1582335621,6,4
1582337551,5,2
1582339460,5,5
1582341379,1,9
1582343312,1,4
1582345224,2,4
1582347132,0,2
1582349076,2,3
1582351002,1,1
1582352915,2,1
1582354991,1,2
1582356990,4,2
1582358899,0,5
1582360876,1,1
1582363004,3,2
1582364903,10,3
1582366830,3,2
1582368735,1,4
1582370657,5,3
1582372589,3,8
1582374505,4,9
1582376661,3,4
1582378613,4,3
1582380507,4,2
1582382425,9,7
1582384343,3,3
1582386271,0,2
1582388206,2,3
1582390100,1,9
1582392029,3,8
1582393955,2,7
1582395886,2,7
1582397789,2,10
1582399695,11,1
1582401810,3,3
1582403773,5,3
1582405723,3,3
1582407655,4,3
1582409542,7,7
1582411476,3,5
1582413382,7,4
1582415327,1,9
1582417222,6,13
1582419133,6,2
1582421076,5,5
1582422981,1,7
1582424896,2,6
1582427157,5,5
1582429041,10,3
1582430926,3,0
1582432818,3,3
1582434755,1,0
1582436658,4,3
1582438584,1,1
1582440518,2,2
1582442428,0,3
1582444339,5,0
1582446272,2,0
1582448200,6,4
1582450095,4,8
1582452302,1,3
1582454194,4,1
1582456109,3,2
